Period,Power,Irradiance,Ambient temperature,PV Temperature
26/11/2023 00:30,0,0,22.7,0
26/11/2023 01:00,0,10.2,21.1,0
26/11/2023 01:30,0,0,20.6,0
26/11/2023 02:00,0,0,20.2,0
26/11/2023 02:30,0,0,19.5,0
26/11/2023 03:00,0,0,19.7,0
26/11/2023 03:30,0,0,18.9,0
26/11/2023 04:00,0,0,19,0
26/11/2023 04:30,0,0,18.5,0
26/11/2023 05:00,0,0,18.8,0
26/11/2023 05:30,0,0,18.6,0
26/11/2023 06:00,0,0,19.2,0
26/11/2023 06:30,4.603,2,19,0
26/11/2023 07:00,36.139,16.8,20.3,0
26/11/2023 07:30,121.563,53.6,21,0
26/11/2023 08:00,148.138,64.8,21.5,0
26/11/2023 08:30,320.51,130,22.2,0
26/11/2023 09:00,406.611,263.7,21.9,0
26/11/2023 09:30,595.401,396,22.9,0
26/11/2023 10:00,377.429,193.6,22.6,0
26/11/2023 10:30,422.144,292.6,22.7,0
26/11/2023 11:00,455.834,336.9,22.3,0
26/11/2023 11:30,782.175,526.6,22.5,0
26/11/2023 12:00,916.857,507.5,23.4,0
26/11/2023 12:30,803.722,312.6,23.3,0
26/11/2023 13:00,818.023,416.5,23.2,0
26/11/2023 13:30,64.394,18.9,21.7,0
26/11/2023 14:00,112.489,55.2,17.5,0
26/11/2023 14:30,400.959,180.9,17.9,0
26/11/2023 15:00,212.006,96.7,20.3,0
26/11/2023 15:30,124.65,97.9,19.9,0
26/11/2023 16:00,92.37,59.4,19.1,0
26/11/2023 16:30,11.195,4.2,18.5,0
26/11/2023 17:00,0,0,18.1,0
26/11/2023 17:30,0,0,17.8,0
26/11/2023 18:00,0,0,17.4,0
26/11/2023 18:30,0,0,16.7,0
26/11/2023 19:00,0,0,16.7,0
26/11/2023 19:30,0,0,16.7,0
26/11/2023 20:00,0,0,15.6,0
26/11/2023 20:30,0,0,15.3,0
26/11/2023 21:00,0,0.2,15.9,0
26/11/2023 21:30,0,0.7,15.5,0
26/11/2023 22:00,0,0,16.3,0
26/11/2023 22:30,0,0,15.7,0
26/11/2023 23:00,0,0.1,16.1,0
26/11/2023 23:30,0,0,16.1,0
27/11/2023 00:00,0,0,15.5,0
27/11/2023 00:30,0,0,14.3,0
27/11/2023 01:00,0,0,15.3,0
27/11/2023 01:30,0,0,14.8,0
27/11/2023 02:00,0,0.2,15,0
27/11/2023 02:30,0,0,14.9,0
27/11/2023 03:00,0,0,14.7,0
27/11/2023 03:30,0,0,14.5,0
27/11/2023 04:00,0,0,14.3,0
27/11/2023 04:30,0,0.1,14.7,0
27/11/2023 05:00,0,0,13.7,0
27/11/2023 05:30,0,0,13.2,0
27/11/2023 06:00,0,0,12.6,0
27/11/2023 06:30,8.048,4.5,12.9,0
27/11/2023 07:00,80.553,60.5,13.1,0
27/11/2023 07:30,312.727,143.3,14.1,0
27/11/2023 08:00,849.115,293.8,15.1,0
27/11/2023 08:30,1066.872,312.9,15.9,0
27/11/2023 09:00,992.012,387.4,16.4,0
27/11/2023 09:30,1492.689,468.4,16.9,0
27/11/2023 10:00,654.047,225.4,17.5,0
27/11/2023 10:30,1061.989,538,17.2,0
27/11/2023 11:00,1074.927,723.6,17.4,0
27/11/2023 11:30,688.595,274.2,17.9,0
27/11/2023 12:00,730.445,610.4,18.2,0
27/11/2023 12:30,761.522,545.6,18.5,0
27/11/2023 13:00,967.783,505.8,18.2,0
27/11/2023 13:30,928.635,439.8,17.8,0
27/11/2023 14:00,771.754,370.1,17.5,0
27/11/2023 14:30,592.524,295.9,17.2,0
27/11/2023 15:00,381.986,216.4,17.1,0
27/11/2023 15:30,200,132.7,16.6,0
27/11/2023 16:00,89.525,56.8,15.8,0
27/11/2023 16:30,13.33,4.5,14.9,0
27/11/2023 17:00,0,0,14.1,0
27/11/2023 17:30,0,0,13.5,0
27/11/2023 18:00,0,0,13.3,0
27/11/2023 18:30,0,0.1,13.7,0
27/11/2023 19:00,0,0,13.1,0
27/11/2023 19:30,0,0,10.6,0
27/11/2023 20:00,0,1,11.6,0
27/11/2023 20:30,0,0,12.2,0
27/11/2023 21:00,0,0,11.8,0
27/11/2023 21:30,0,0,11.1,0
27/11/2023 22:00,0,0,10.9,0
27/11/2023 22:30,0,0,11,0
27/11/2023 23:00,0,0,11.4,0
27/11/2023 23:30,0,0,11.2,0
28/11/2023 00:00,0,0,10.9,0
28/11/2023 00:30,0,0,10.5,0
28/11/2023 01:00,0,0,10.5,0
28/11/2023 01:30,0,0,9.9,0
28/11/2023 02:00,0,0,9.9,0
28/11/2023 02:30,0,0,9.9,0
28/11/2023 03:00,0,1.3,9.8,0
28/11/2023 03:30,0,2.6,9.7,0
28/11/2023 04:00,0,2,10,0
28/11/2023 04:30,0,1.9,10.6,0
28/11/2023 05:00,0,0,11,0
28/11/2023 05:30,0,0,10.2,0
28/11/2023 06:00,0,0,10.4,0
28/11/2023 06:30,8.199,4.1,9.2,0
28/11/2023 07:00,71.782,55.9,9.2,0
28/11/2023 07:30,298.375,138.3,10.3,0
28/11/2023 08:00,651.816,223.6,12.4,0
28/11/2023 08:30,1044.297,306.9,14.2,0
28/11/2023 09:00,1438.918,378.3,15.2,0
28/11/2023 09:30,1471.684,440.2,16.7,0
28/11/2023 10:00,1417.236,490.7,16.9,0
28/11/2023 10:30,1387.667,536.1,16.8,0
28/11/2023 11:00,382.945,158.6,16.7,0
28/11/2023 11:30,793.373,598.3,17.2,0
28/11/2023 12:00,803.004,645.9,17.4,0
28/11/2023 12:30,489.568,547.1,17.8,0
28/11/2023 13:00,665.684,490.4,18.4,0
28/11/2023 13:30,665.707,435.3,18.5,0
28/11/2023 14:00,665.746,394.4,18.9,0
28/11/2023 14:30,665.72,290.5,18.4,0
28/11/2023 15:00,665.719,214.4,17.8,0
28/11/2023 15:30,507.128,132.5,17.6,0
28/11/2023 16:00,144.452,52.4,16.8,0
28/11/2023 16:30,12.948,5,15.7,0
28/11/2023 17:00,0,0.2,14.9,0
28/11/2023 17:30,0,0,13.8,0
28/11/2023 18:00,0,0,12.7,0
28/11/2023 18:30,0,0.5,11.7,0
28/11/2023 19:00,0,1.5,13.5,0
28/11/2023 19:30,0,0,12.8,0
28/11/2023 20:00,0,0,12.8,0
28/11/2023 20:30,0,0,11.9,0
28/11/2023 21:00,0,0,11.2,0
28/11/2023 21:30,0,0,10.8,0
28/11/2023 22:00,0,1.3,10.4,0
28/11/2023 22:30,0,0,10.2,0
28/11/2023 23:00,0,0,10.2,0
28/11/2023 23:30,0,0,10.4,0
29/11/2023 00:00,0,0,10.4,0
29/11/2023 00:30,0,0.1,9.7,0
29/11/2023 01:00,0,0,8.4,0
29/11/2023 01:30,0,0,8.3,0
29/11/2023 02:00,0,0.8,8,0
29/11/2023 02:30,0,3.2,8,0
29/11/2023 03:00,0,0,8.3,0
29/11/2023 03:30,0,0,8.1,0
29/11/2023 04:00,0,0,7.5,0
29/11/2023 04:30,0,0.3,8,0
29/11/2023 05:00,0,2,8.1,0
29/11/2023 05:30,0,1,8.8,0
29/11/2023 06:00,0,0,9.9,0
29/11/2023 06:30,4.366,1.9,9.4,0
29/11/2023 07:00,140.984,78,9.6,0
29/11/2023 07:30,286.921,131.1,10.2,0
29/11/2023 08:00,690.945,220.8,11.6,0
29/11/2023 08:30,453.261,169.5,12.5,0
29/11/2023 09:00,475.501,200.3,14,0
29/11/2023 09:30,699.082,280.2,15.3,0
29/11/2023 10:00,1178.428,490.5,17.6,0
29/11/2023 10:30,865.876,316.4,19.2,0
29/11/2023 11:00,658.022,612,19.1,0
29/11/2023 11:30,479.089,214.6,18.9,0
29/11/2023 12:00,457.404,192.5,18.8,0
29/11/2023 12:30,432.681,175.2,18.9,0
29/11/2023 13:00,400.666,167.3,18.8,0
29/11/2023 13:30,437.089,178.1,18.9,0
29/11/2023 14:00,1390.832,429,19.7,0
29/11/2023 14:30,263.777,108.9,18.8,0
29/11/2023 15:00,362.306,126.6,18.8,0
29/11/2023 15:30,381.301,124.7,19.1,0
29/11/2023 16:00,133.97,47.9,18.6,0
29/11/2023 16:30,13.686,2.9,17.4,0
29/11/2023 17:00,0,0.1,16.3,0
29/11/2023 17:30,0,0,13.7,0
29/11/2023 18:00,0,0.4,13.6,0
29/11/2023 18:30,0,0,12.6,0
29/11/2023 19:00,0,0,12.6,0
29/11/2023 19:30,0,0,12.6,0
29/11/2023 20:00,0,0,12.1,0
29/11/2023 20:30,0,0,12.4,0
29/11/2023 21:00,0,0,12.3,0
29/11/2023 21:30,0,0,11,0
29/11/2023 22:00,0,0.6,10.6,0
29/11/2023 22:30,0,0,9.5,0
29/11/2023 23:00,0,0.8,10.1,0
29/11/2023 23:30,0,0.7,10,0
30/11/2023 00:00,0,0,8.8,0
30/11/2023 00:30,0,0,9.6,0
30/11/2023 01:00,0,1.4,9.2,0
30/11/2023 01:30,0,0.2,9,0
30/11/2023 02:00,0,0,8.9,0
30/11/2023 02:30,0,1.2,8.4,0
30/11/2023 03:00,0,0,9,0
30/11/2023 03:30,0,0,9.2,0
30/11/2023 04:00,0,0.9,8.8,0
30/11/2023 04:30,0,0,8.1,0
30/11/2023 05:00,0,0,8.4,0
30/11/2023 05:30,0,0,9.1,0
30/11/2023 06:00,0,0,9.2,0
30/11/2023 06:30,2.046,2.4,9.8,0
30/11/2023 07:00,99.136,47.4,9.4,0
30/11/2023 07:30,405.713,177.5,11.6,0
30/11/2023 08:00,423.145,157.9,13,0
30/11/2023 08:30,548.075,196.7,14.2,0
30/11/2023 09:00,1208.4,349.7,15.3,0
30/11/2023 09:30,1328.826,449.4,17.7,0
30/11/2023 10:00,615.897,252.6,19.8,0
30/11/2023 10:30,611.343,524.7,19.9,0
30/11/2023 11:00,419.658,725.6,20.5,0
30/11/2023 11:30,466.255,369.5,20.3,0
30/11/2023 12:00,1229.631,475.9,20.2,0
30/11/2023 12:30,1304.3,494.3,20.2,0
30/11/2023 13:00,585.591,240.9,19.9,0
30/11/2023 13:30,392.001,168.7,19.8,0
30/11/2023 14:00,450.566,181,19.4,0
30/11/2023 14:30,324.892,130.1,19.4,0
30/11/2023 15:00,276.151,105.2,19.3,0
30/11/2023 15:30,117.592,47.4,18.9,0
30/11/2023 16:00,55.013,21.8,18.7,0
30/11/2023 16:30,7.697,2.5,18.2,0
30/11/2023 17:00,0,0,17.3,0
30/11/2023 17:30,0,0,16.4,0
30/11/2023 18:00,0,0,15.8,0
30/11/2023 18:30,0,0,13.9,0
30/11/2023 19:00,0,0,13.2,0
30/11/2023 19:30,0,0,12.3,0
30/11/2023 20:00,0,0,12.6,0
30/11/2023 20:30,0,0,12,0
30/11/2023 21:00,0,0,11.7,0
30/11/2023 21:30,0,0,11.7,0
30/11/2023 22:00,0,0,11.3,0
30/11/2023 22:30,0,0,10.3,0
30/11/2023 23:00,0,0,10.3,0
30/11/2023 23:30,0,0,9.8,0
01/12/2023 00:00,0,1.1,10.4,0
01/12/2023 00:30,0,0,9.7,0
01/12/2023 01:00,0,0,10.2,0
01/12/2023 01:30,0,0,9.9,0
01/12/2023 02:00,0,0.1,9.6,0
01/12/2023 02:30,0,1.1,9.5,0
01/12/2023 03:00,0,1.5,9.6,0
01/12/2023 03:30,0,0,9,0
01/12/2023 04:00,0,0,8.3,0
01/12/2023 04:30,0,0,8.1,0
01/12/2023 05:00,0,0,7.9,0
01/12/2023 05:30,0,0,8.3,0
01/12/2023 06:00,0,0,8.4,0
01/12/2023 06:30,3.648,4.5,8.5,0
01/12/2023 07:00,62.136,35.7,8.3,0
01/12/2023 07:30,237.733,76.7,10.2,0
01/12/2023 08:00,604.606,168.9,12,0
01/12/2023 08:30,992.287,271.7,13.6,0
01/12/2023 09:00,1296.869,350.1,15.8,0
01/12/2023 09:30,1373.54,417.7,18.1,0
01/12/2023 10:00,1271.657,466.2,19.6,0
01/12/2023 10:30,1316.983,490.1,20,0
01/12/2023 11:00,1263.232,521.9,20.5,0
01/12/2023 11:30,1262.458,529.9,20.8,0
01/12/2023 12:00,515.337,605.4,20.6,0
01/12/2023 12:30,536.07,546.7,21,0
01/12/2023 13:00,433.837,159.1,20.9,0
01/12/2023 13:30,634.506,413.1,21.9,0
01/12/2023 14:00,1067.027,343.8,21.6,0
01/12/2023 14:30,1056.275,261.8,21.3,0
01/12/2023 15:00,780.977,194,20.8,0
01/12/2023 15:30,403.003,112,20.5,0
01/12/2023 16:00,110.658,41.8,19.9,0
01/12/2023 16:30,11.071,3.1,18.8,0
01/12/2023 17:00,0,0,17.4,0
01/12/2023 17:30,0,0,15.4,0
01/12/2023 18:00,0,0.7,15.5,0
01/12/2023 18:30,0,0,14.9,0
01/12/2023 19:00,0,0,13.8,0
01/12/2023 19:30,0,0,12.8,0
01/12/2023 20:00,0,0.8,12.9,0
01/12/2023 20:30,0,0,11.1,0
01/12/2023 21:00,0,0,12.7,0
01/12/2023 21:30,0,0,11.2,0
01/12/2023 22:00,0,0,12,0
01/12/2023 22:30,0,0,10.8,0
01/12/2023 23:00,0,1.6,11.6,0
01/12/2023 23:30,0,0,10.7,0
02/12/2023 00:00,0,0.1,10.6,0
02/12/2023 00:30,0,0,10.3,0
02/12/2023 01:00,0,1.5,10.6,0
02/12/2023 01:30,0,0.2,10.4,0
02/12/2023 02:00,0,0,10.2,0
02/12/2023 02:30,0,0,10.1,0
02/12/2023 03:00,0,0.6,9.6,0
02/12/2023 03:30,0,0.8,10,0
02/12/2023 04:00,0,1.4,9.9,0
02/12/2023 04:30,0,0.2,9.4,0
02/12/2023 05:00,0,0,9.4,0
02/12/2023 05:30,0,1.2,10.3,0
02/12/2023 06:00,0,0,9.3,0
02/12/2023 06:30,3.812,3.1,9.3,0
02/12/2023 07:00,64.835,37.8,8.8,0
02/12/2023 07:30,238.68,79.2,9.9,0
02/12/2023 08:00,630.913,164.7,13,0
02/12/2023 08:30,1022.105,270.8,15.3,0
02/12/2023 09:00,1359.243,359.4,17.2,0
02/12/2023 09:30,1361.981,395.6,18.8,0
02/12/2023 10:00,1338.012,473.8,19.8,0
02/12/2023 10:30,1303.987,507.4,20.9,0
02/12/2023 11:00,1300.693,532.1,21.3,0
02/12/2023 11:30,1279.919,542.5,22.1,0
02/12/2023 12:00,1305.827,553.1,22.1,0
02/12/2023 12:30,1227.373,515.5,22.3,0
02/12/2023 13:00,495.825,152.7,22.3,0
02/12/2023 13:30,516.07,136.4,22.1,0
02/12/2023 14:00,1364.368,366.3,21.7,0
02/12/2023 14:30,1139.215,273.6,21.6,0
02/12/2023 15:00,737.096,189.2,20.9,0
02/12/2023 15:30,518.5,147.9,20.7,0
02/12/2023 16:00,144.63,52.4,20.3,0
02/12/2023 16:30,19.689,6.3,19.2,0
02/12/2023 17:00,0,0,18.5,0
02/12/2023 17:30,0,0,16.6,0
02/12/2023 18:00,0,0,15.6,0
02/12/2023 18:30,0,0,14.6,0
02/12/2023 19:00,0,2.2,14.1,0
02/12/2023 19:30,0,0.2,14,0
02/12/2023 20:00,0,0,13,0
02/12/2023 20:30,0,0,12.6,0
02/12/2023 21:00,0,0.2,13.5,0
02/12/2023 21:30,0,0,11.9,0
02/12/2023 22:00,0,0,12.5,0
02/12/2023 22:30,0,1,12.4,0
02/12/2023 23:00,0,0,11.7,0
02/12/2023 23:30,0,0,11.6,0
03/12/2023 00:00,0,0,11.1,0
03/12/2023 00:30,0,0,10,0
03/12/2023 01:00,0,2.6,11.2,0
03/12/2023 01:30,0,1.5,10.4,0
03/12/2023 02:00,0,0,9.3,0
03/12/2023 02:30,0,0,9.8,0
03/12/2023 03:00,0,0,10.8,0
03/12/2023 03:30,0,0.1,10.6,0
03/12/2023 04:00,0,1.7,10.3,0
03/12/2023 04:30,0,2.3,11,0
03/12/2023 05:00,0,0,10.4,0
03/12/2023 05:30,0,0,10,0
03/12/2023 06:00,0,0,9.9,0
03/12/2023 06:30,3.523,4.2,9.9,0
03/12/2023 07:00,70.489,42.1,9.9,0
03/12/2023 07:30,248.102,84.3,10.3,0
03/12/2023 08:00,499.938,144.4,11.7,0
03/12/2023 08:30,944.561,260.7,13.8,0
03/12/2023 09:00,1150.53,320.9,16.3,0
03/12/2023 09:30,1072.306,399.7,17.9,0
03/12/2023 10:00,1295.678,449.6,19.9,0
03/12/2023 10:30,1041.231,502.9,20.8,0
03/12/2023 11:00,1107.36,467.5,21.6,0
03/12/2023 11:30,585.369,250.7,21,0
03/12/2023 12:00,635.698,262.1,21.1,0
03/12/2023 12:30,634.56,468.4,21.4,0
03/12/2023 13:00,573.608,333.5,21.7,0
03/12/2023 13:30,354.88,409.3,21.8,0
03/12/2023 14:00,644.954,349.3,21.7,0
03/12/2023 14:30,936.626,240,21.3,0
03/12/2023 15:00,288.591,99.4,20.8,0
03/12/2023 15:30,291.526,103.8,20.7,0
03/12/2023 16:00,80.288,30.8,20.2,0
03/12/2023 16:30,3.713,1.2,19.5,0
03/12/2023 17:00,0,0,19,0
03/12/2023 17:30,0,0,18.6,0
03/12/2023 18:00,0,0,18.3,0
03/12/2023 18:30,0,0,18.1,0
03/12/2023 19:00,0,0,18,0
03/12/2023 19:30,0,0,17.4,0
03/12/2023 20:00,0,0,16.8,0
03/12/2023 20:30,0,0,16.8,0
03/12/2023 21:00,0,0.5,17.4,0
03/12/2023 21:30,0,0,14.3,0
03/12/2023 22:00,0,0,13.7,0
03/12/2023 22:30,0,0,13,0
03/12/2023 23:00,0,0,12.7,0
03/12/2023 23:30,0,0,12.4,0
04/12/2023 00:00,0,0,11.9,0
04/12/2023 00:30,0,0.2,12,0
04/12/2023 01:00,0,3,12.3,0
04/12/2023 01:30,0,0,12.3,0
04/12/2023 02:00,0,0,12.7,0
04/12/2023 02:30,0,0,12.4,0
04/12/2023 03:00,0,0,11.9,0
04/12/2023 03:30,0,0,11.3,0
04/12/2023 04:00,0,7.6,17.8,0
04/12/2023 04:30,0,0.4,18,0
04/12/2023 05:00,0,0,16.9,0
04/12/2023 05:30,0,0,12.8,0
04/12/2023 06:00,0,0,11.9,0
04/12/2023 06:30,1.329,0.6,11.4,0
04/12/2023 07:00,45.736,24.7,11.1,0
04/12/2023 07:30,209.833,108.2,11.9,0
04/12/2023 08:00,544.345,198.9,19.8,0
04/12/2023 08:30,902.118,263,20.9,0
04/12/2023 09:00,1217.439,333.9,21.8,0
04/12/2023 09:30,1147.44,392.1,21.8,0
04/12/2023 10:00,1038.647,446.7,22.3,0
04/12/2023 10:30,992.029,485.8,22.6,0
04/12/2023 11:00,903.972,507.2,22.7,0
04/12/2023 11:30,841.812,514.8,22.9,0
04/12/2023 12:00,883.255,518.1,22.8,0
04/12/2023 12:30,821.115,496.5,22.6,0
04/12/2023 13:00,966.115,474.2,22.6,0
04/12/2023 13:30,1122.336,343.1,22.3,0
04/12/2023 14:00,1108.601,351,22.4,0
04/12/2023 14:30,1122.813,277,22,0
04/12/2023 15:00,490.237,128.3,21.9,0
04/12/2023 15:30,163.694,57.4,21.6,0
04/12/2023 16:00,97.306,38.4,21,0
04/12/2023 16:30,6.913,2.6,20.8,0
04/12/2023 17:00,0,0,20.5,0
04/12/2023 17:30,0,0,20.3,0
04/12/2023 18:00,0,0,20.2,0
04/12/2023 18:30,0,0,19.7,0
04/12/2023 19:00,0,0,19.6,0
04/12/2023 19:30,0,0,19,0
04/12/2023 20:00,0,0,18.6,0
04/12/2023 20:30,0,0,18.6,0
04/12/2023 21:00,0,0,17.8,0
04/12/2023 21:30,0,0,15.5,0
04/12/2023 22:00,0,0,15,0
04/12/2023 22:30,0,0,14.5,0
04/12/2023 23:00,0,0,14.1,0
04/12/2023 23:30,0,0,13.6,0
05/12/2023 00:00,0,0,13.4,0
05/12/2023 00:30,0,0,12.8,0
05/12/2023 01:00,0,0,11.7,0
05/12/2023 01:30,0,0,12.1,0
05/12/2023 02:00,0,1.8,11.9,0
05/12/2023 02:30,0,0,10.7,0
05/12/2023 03:00,0,0.7,12,0
05/12/2023 03:30,0,0,11.7,0
05/12/2023 04:00,0,0.7,11.9,0
05/12/2023 04:30,0,0,12.1,0
05/12/2023 05:00,0,0,11.5,0
05/12/2023 05:30,0,9.1,16.8,0
05/12/2023 06:00,0,1.8,18.1,0
05/12/2023 06:30,0,2,18.4,0
05/12/2023 07:00,32.936,17.3,18.5,0
05/12/2023 07:30,144.667,61.8,18.9,0
05/12/2023 08:00,378.233,125.6,19.7,0
05/12/2023 08:30,532.339,194.2,21.1,0
05/12/2023 09:00,909.418,325.8,22.3,0
05/12/2023 09:30,877.737,372.2,22.6,0
05/12/2023 10:00,644.958,273.5,22.2,0
05/12/2023 10:30,451.286,191.2,22.2,0
05/12/2023 11:00,415.526,169.8,21.8,0
05/12/2023 11:30,432.436,282.4,22.5,0
05/12/2023 12:00,432.43,444,22.5,0
05/12/2023 12:30,497.174,272,22.3,0
05/12/2023 13:00,580.043,379,22.5,0
05/12/2023 13:30,476.792,202,22,0
05/12/2023 14:00,947.804,336.7,22.2,0
05/12/2023 14:30,261.426,94.2,22.7,0
05/12/2023 15:00,777.893,220.2,22.3,0
05/12/2023 15:30,431.017,140.4,22,0
05/12/2023 16:00,165.916,61.5,21.6,0
05/12/2023 16:30,17.858,6.3,21.3,0
05/12/2023 17:00,0,0,20.3,0
05/12/2023 17:30,0,0,20.1,0
05/12/2023 18:00,0,0,19.2,0
05/12/2023 18:30,0,0,18.4,0
05/12/2023 19:00,0,0,18,0
05/12/2023 19:30,0,0,17.9,0
05/12/2023 20:00,0,0,17.3,0
05/12/2023 20:30,0,0,16.8,0
05/12/2023 21:00,0,1,17,0
05/12/2023 21:30,0,0,17,0
05/12/2023 22:00,0,0,16.9,0
05/12/2023 22:30,0,1.6,17.7,0
05/12/2023 23:00,0,0,18.3,0
05/12/2023 23:30,0,0,17.8,0
06/12/2023 00:00,0,0.5,18.7,0
06/12/2023 00:30,0,0,18.2,0
06/12/2023 01:00,0,0,17.5,0
06/12/2023 01:30,0,0,17.2,0
06/12/2023 02:00,0,0,15.5,0
06/12/2023 02:30,0,0,15.5,0
06/12/2023 03:00,0,0,14.4,0
06/12/2023 03:30,0,0,13.7,0
06/12/2023 04:00,0,0,13.1,0
06/12/2023 04:30,0,0,12.6,0
06/12/2023 05:00,0,0,11.9,0
06/12/2023 05:30,0,0,12.4,0
